relation_id	source_id	source_type	relation_type	target_id	target_type	confidence_level	hypothesis_layer	temporal_scope	valid_from	valid_until	source_reference	notes
RLN-013108	MOTIF-001	motif_abstract	associated_with	SHR-001	shrine	B	L1	mythic	-	-	motif_db.tsv	国譲り ↔ SHR-001
RLN-013109	MOTIF-001	motif_abstract	associated_with	SHR-007	shrine	B	L1	mythic	-	-	motif_db.tsv	国譲り ↔ SHR-007
RLN-013110	MOTIF-001	motif_abstract	associated_with	SHR-008	shrine	B	L1	mythic	-	-	motif_db.tsv	国譲り ↔ SHR-008
RLN-013111	MOTIF-001	motif_abstract	associated_with	CLN-001	clan	B	L1	mythic	-	-	motif_db.tsv	国譲り ↔ CLN-001
RLN-013112	MOTIF-001	motif_abstract	associated_with	CLN-008	clan	B	L1	mythic	-	-	motif_db.tsv	国譲り ↔ CLN-008
RLN-013113	MOTIF-001	motif_abstract	associated_with	CLN-009	clan	B	L1	mythic	-	-	motif_db.tsv	国譲り ↔ CLN-009
RLN-013114	MOTIF-002	motif_abstract	associated_with	DEI-015	deity	B	L1	mythic	-	-	motif_db.tsv	天孫降臨 ↔ DEI-015
RLN-013115	MOTIF-002	motif_abstract	associated_with	DEI-007	deity	B	L1	mythic	-	-	motif_db.tsv	天孫降臨 ↔ DEI-007
RLN-013116	MOTIF-002	motif_abstract	associated_with	SHR-042	shrine	B	L1	mythic	-	-	motif_db.tsv	天孫降臨 ↔ SHR-042
RLN-013117	MOTIF-002	motif_abstract	associated_with	SHR-067	shrine	B	L1	mythic	-	-	motif_db.tsv	天孫降臨 ↔ SHR-067
RLN-013118	MOTIF-003	motif_abstract	associated_with	DEI-005	deity	B	L1	mythic	-	-	motif_db.tsv	国生み・国産み ↔ DEI-005
RLN-013119	MOTIF-003	motif_abstract	associated_with	DEI-006	deity	B	L1	mythic	-	-	motif_db.tsv	国生み・国産み ↔ DEI-006
RLN-013120	MOTIF-004	motif_abstract	associated_with	DEI-003	deity	B	L1	mythic	-	-	motif_db.tsv	三種神器 ↔ DEI-003
RLN-013121	MOTIF-004	motif_abstract	associated_with	SHR-002	shrine	B	L1	mythic	-	-	motif_db.tsv	三種神器 ↔ SHR-002
RLN-013122	MOTIF-004	motif_abstract	associated_with	SHR-126	shrine	B	L1	mythic	-	-	motif_db.tsv	三種神器 ↔ SHR-126
RLN-013123	MOTIF-004	motif_abstract	associated_with	SHR-011	shrine	B	L1	mythic	-	-	motif_db.tsv	三種神器 ↔ SHR-011
RLN-013125	MOTIF-005	motif_abstract	associated_with	DEI-051	deity	B	L1	mythic	-	-	motif_db.tsv	神武東征 ↔ DEI-051
RLN-013127	MOTIF-006	motif_abstract	associated_with	DEI-014	deity	B	L1	mythic	-	-	motif_db.tsv	崇神朝祭祀整備 ↔ DEI-014
RLN-013128	MOTIF-006	motif_abstract	associated_with	SHR-010	shrine	B	L1	mythic	-	-	motif_db.tsv	崇神朝祭祀整備 ↔ SHR-010
RLN-013129	MOTIF-006	motif_abstract	associated_with	CLN-015	clan	B	L1	mythic	-	-	motif_db.tsv	崇神朝祭祀整備 ↔ CLN-015
RLN-013130	MOTIF-007	motif_abstract	associated_with	DEI-013	deity	B	L1	mythic	-	-	motif_db.tsv	国造神賀詞奏上 ↔ DEI-013
RLN-013131	MOTIF-007	motif_abstract	associated_with	SHR-001	shrine	B	L1	mythic	-	-	motif_db.tsv	国造神賀詞奏上 ↔ SHR-001
RLN-013132	MOTIF-007	motif_abstract	associated_with	CLN-001	clan	B	L1	mythic	-	-	motif_db.tsv	国造神賀詞奏上 ↔ CLN-001
RLN-013133	MOTIF-008	motif_abstract	associated_with	CLN-001	clan	B	L1	mythic	-	-	motif_db.tsv	出雲振根説話 ↔ CLN-001
RLN-013134	MOTIF-009	motif_abstract	associated_with	DEI-035	deity	B	L1	mythic	-	-	motif_db.tsv	八幡神顕現 ↔ DEI-035
RLN-013135	MOTIF-009	motif_abstract	associated_with	SHR-016	shrine	B	L1	mythic	-	-	motif_db.tsv	八幡神顕現 ↔ SHR-016
RLN-013136	MOTIF-010	motif_abstract	associated_with	SHR-073	shrine	B	L1	mythic	-	-	motif_db.tsv	神功皇后三韓征討 ↔ SHR-073
RLN-013137	MOTIF-010	motif_abstract	associated_with	SHR-009	shrine	B	L1	mythic	-	-	motif_db.tsv	神功皇后三韓征討 ↔ SHR-009
RLN-013138	MOTIF-010	motif_abstract	associated_with	SHR-015	shrine	B	L1	mythic	-	-	motif_db.tsv	神功皇后三韓征討 ↔ SHR-015
RLN-013139	MOTIF-010	motif_abstract	associated_with	CLN-021	clan	B	L1	mythic	-	-	motif_db.tsv	神功皇后三韓征討 ↔ CLN-021
RLN-013140	MOTIF-010	motif_abstract	associated_with	CLN-029	clan	B	L1	mythic	-	-	motif_db.tsv	神功皇后三韓征討 ↔ CLN-029
RLN-013141	MOTIF-010	motif_abstract	associated_with	CLN-016	clan	B	L1	mythic	-	-	motif_db.tsv	神功皇后三韓征討 ↔ CLN-016
RLN-013143	MOTIF-013	motif_abstract	associated_with	DEI-024	deity	B	L1	mythic	-	-	motif_db.tsv	出雲国引き ↔ DEI-024
RLN-013144	MOTIF-014	motif_abstract	associated_with	DEI-003	deity	B	L1	mythic	-	-	motif_db.tsv	垂仁朝伊勢創建 ↔ DEI-003
RLN-013145	MOTIF-014	motif_abstract	associated_with	SHR-002	shrine	B	L1	mythic	-	-	motif_db.tsv	垂仁朝伊勢創建 ↔ SHR-002
RLN-013147	MOTIF-016	motif_abstract	associated_with	DEI-005	deity	B	L1	mythic	-	-	motif_db.tsv	黄泉国 ↔ DEI-005
RLN-013148	MOTIF-016	motif_abstract	associated_with	DEI-006	deity	B	L1	mythic	-	-	motif_db.tsv	黄泉国 ↔ DEI-006
RLN-013149	MOTIF-016	motif_abstract	associated_with	SHR-027	shrine	B	L1	mythic	-	-	motif_db.tsv	黄泉国 ↔ SHR-027
RLN-013150	MOTIF-017	motif_abstract	associated_with	DEI-002	deity	B	L1	mythic	-	-	motif_db.tsv	根の堅州国 ↔ DEI-002
RLN-013151	MOTIF-017	motif_abstract	associated_with	DEI-001	deity	B	L1	mythic	-	-	motif_db.tsv	根の堅州国 ↔ DEI-001
RLN-013152	MOTIF-018	motif_abstract	associated_with	DEI-020	deity	B	L1	mythic	-	-	motif_db.tsv	常世国 ↔ DEI-020
RLN-013153	MOTIF-019	motif_abstract	associated_with	DEI-001	deity	B	L1	mythic	-	-	motif_db.tsv	死者の国 ↔ DEI-001
RLN-013154	MOTIF-020	motif_abstract	associated_with	SHR-091	shrine	B	L1	mythic	-	-	motif_db.tsv	補陀落浄土 ↔ SHR-091
RLN-013155	MOTIF-020	motif_abstract	associated_with	SHR-093	shrine	B	L1	mythic	-	-	motif_db.tsv	補陀落浄土 ↔ SHR-093
RLN-013156	MOTIF-021	motif_abstract	associated_with	DEI-004	deity	B	L1	mythic	-	-	motif_db.tsv	月山(死後世界) ↔ DEI-004
RLN-013157	MOTIF-021	motif_abstract	associated_with	SHR-113	shrine	B	L1	mythic	-	-	motif_db.tsv	月山(死後世界) ↔ SHR-113
RLN-013158	MOTIF-022	motif_abstract	associated_with	DEI-003	deity	B	L1	mythic	-	-	motif_db.tsv	死と再生 ↔ DEI-003
RLN-013159	MOTIF-023	motif_abstract	associated_with	DEI-005	deity	B	L1	mythic	-	-	motif_db.tsv	黄泉比良坂 ↔ DEI-005
RLN-013160	MOTIF-023	motif_abstract	associated_with	DEI-006	deity	B	L1	mythic	-	-	motif_db.tsv	黄泉比良坂 ↔ DEI-006
RLN-013161	MOTIF-023	motif_abstract	associated_with	SHR-027	shrine	B	L1	mythic	-	-	motif_db.tsv	黄泉比良坂 ↔ SHR-027
RLN-013162	MOTIF-024	motif_abstract	associated_with	DEI-005	deity	B	L1	mythic	-	-	motif_db.tsv	千引石 ↔ DEI-005
RLN-013163	MOTIF-024	motif_abstract	associated_with	DEI-006	deity	B	L1	mythic	-	-	motif_db.tsv	千引石 ↔ DEI-006
RLN-013164	MOTIF-025	motif_abstract	associated_with	DEI-001	deity	B	L1	mythic	-	-	motif_db.tsv	蘇生(医療) ↔ DEI-001
RLN-013165	MOTIF-025	motif_abstract	associated_with	DEI-020	deity	B	L1	mythic	-	-	motif_db.tsv	蘇生(医療) ↔ DEI-020
RLN-013166	MOTIF-026	motif_abstract	associated_with	DEI-002	deity	B	L1	mythic	-	-	motif_db.tsv	八岐大蛇 ↔ DEI-002
RLN-013167	MOTIF-026	motif_abstract	associated_with	SHR-025	shrine	B	L1	mythic	-	-	motif_db.tsv	八岐大蛇 ↔ SHR-025
RLN-013168	MOTIF-026	motif_abstract	associated_with	SHR-026	shrine	B	L1	mythic	-	-	motif_db.tsv	八岐大蛇 ↔ SHR-026
RLN-013169	MOTIF-027	motif_abstract	associated_with	DEI-014	deity	B	L1	mythic	-	-	motif_db.tsv	蛇神信仰 ↔ DEI-014
RLN-013170	MOTIF-027	motif_abstract	associated_with	SHR-010	shrine	B	L1	mythic	-	-	motif_db.tsv	蛇神信仰 ↔ SHR-010
RLN-013171	MOTIF-028	motif_abstract	associated_with	SHR-001	shrine	B	L1	mythic	-	-	motif_db.tsv	龍蛇神 ↔ SHR-001
RLN-013172	MOTIF-028	motif_abstract	associated_with	SHR-006	shrine	B	L1	mythic	-	-	motif_db.tsv	龍蛇神 ↔ SHR-006
RLN-013173	MOTIF-029	motif_abstract	associated_with	DEI-014	deity	B	L1	mythic	-	-	motif_db.tsv	三輪山型神婚 ↔ DEI-014
RLN-013174	MOTIF-029	motif_abstract	associated_with	SHR-010	shrine	B	L1	mythic	-	-	motif_db.tsv	三輪山型神婚 ↔ SHR-010
RLN-013175	MOTIF-030	motif_abstract	associated_with	DEI-010	deity	B	L1	mythic	-	-	motif_db.tsv	諏訪龍蛇神 ↔ DEI-010
RLN-013176	MOTIF-030	motif_abstract	associated_with	SHR-006	shrine	B	L1	mythic	-	-	motif_db.tsv	諏訪龍蛇神 ↔ SHR-006
RLN-013177	MOTIF-032	motif_abstract	associated_with	SHR-001	shrine	B	L1	mythic	-	-	motif_db.tsv	海蛇(セグロウミヘビ) ↔ SHR-001
RLN-013178	MOTIF-035	motif_abstract	associated_with	DEI-014	deity	B	L1	mythic	-	-	motif_db.tsv	大物主の蛇身 ↔ DEI-014
RLN-013179	MOTIF-035	motif_abstract	associated_with	CLN-015	clan	B	L1	mythic	-	-	motif_db.tsv	大物主の蛇身 ↔ CLN-015
RLN-013180	MOTIF-036	motif_abstract	associated_with	DEI-010	deity	B	L1	mythic	-	-	motif_db.tsv	諏訪御渡 ↔ DEI-010
RLN-013181	MOTIF-036	motif_abstract	associated_with	SHR-043	shrine	B	L1	mythic	-	-	motif_db.tsv	諏訪御渡 ↔ SHR-043
RLN-013182	MOTIF-037	motif_abstract	associated_with	DEI-019	deity	B	L1	mythic	-	-	motif_db.tsv	白蛇信仰 ↔ DEI-019
RLN-013183	MOTIF-041	motif_abstract	associated_with	DEI-037	deity	B	L1	mythic	-	-	motif_db.tsv	海宮神話 ↔ DEI-037
RLN-013184	MOTIF-041	motif_abstract	associated_with	DEI-039	deity	B	L1	mythic	-	-	motif_db.tsv	海宮神話 ↔ DEI-039
RLN-013185	MOTIF-041	motif_abstract	associated_with	SHR-068	shrine	B	L1	mythic	-	-	motif_db.tsv	海宮神話 ↔ SHR-068
RLN-013186	MOTIF-041	motif_abstract	associated_with	SHR-083	shrine	B	L1	mythic	-	-	motif_db.tsv	海宮神話 ↔ SHR-083
RLN-013187	MOTIF-042	motif_abstract	associated_with	SHR-079	shrine	B	L1	mythic	-	-	motif_db.tsv	ワタツミ三神 ↔ SHR-079
RLN-013188	MOTIF-042	motif_abstract	associated_with	SHR-082	shrine	B	L1	mythic	-	-	motif_db.tsv	ワタツミ三神 ↔ SHR-082
RLN-013189	MOTIF-042	motif_abstract	associated_with	CLN-021	clan	B	L1	mythic	-	-	motif_db.tsv	ワタツミ三神 ↔ CLN-021
RLN-013190	MOTIF-043	motif_abstract	associated_with	SHR-015	shrine	B	L1	mythic	-	-	motif_db.tsv	住吉三神 ↔ SHR-015
RLN-013191	MOTIF-043	motif_abstract	associated_with	SHR-080	shrine	B	L1	mythic	-	-	motif_db.tsv	住吉三神 ↔ SHR-080
RLN-013192	MOTIF-043	motif_abstract	associated_with	CLN-029	clan	B	L1	mythic	-	-	motif_db.tsv	住吉三神 ↔ CLN-029
RLN-013193	MOTIF-044	motif_abstract	associated_with	DEI-017	deity	B	L1	mythic	-	-	motif_db.tsv	宗像三女神 ↔ DEI-017
RLN-013194	MOTIF-044	motif_abstract	associated_with	DEI-018	deity	B	L1	mythic	-	-	motif_db.tsv	宗像三女神 ↔ DEI-018
RLN-013195	MOTIF-044	motif_abstract	associated_with	SHR-077	shrine	B	L1	mythic	-	-	motif_db.tsv	宗像三女神 ↔ SHR-077
RLN-013196	MOTIF-044	motif_abstract	associated_with	SHR-078	shrine	B	L1	mythic	-	-	motif_db.tsv	宗像三女神 ↔ SHR-078
RLN-013197	MOTIF-044	motif_abstract	associated_with	CLN-016	clan	B	L1	mythic	-	-	motif_db.tsv	宗像三女神 ↔ CLN-016
RLN-013198	MOTIF-045	motif_abstract	associated_with	SHR-073	shrine	B	L1	mythic	-	-	motif_db.tsv	神功皇后航海 ↔ SHR-073
RLN-013199	MOTIF-045	motif_abstract	associated_with	SHR-009	shrine	B	L1	mythic	-	-	motif_db.tsv	神功皇后航海 ↔ SHR-009
RLN-013200	MOTIF-045	motif_abstract	associated_with	SHR-015	shrine	B	L1	mythic	-	-	motif_db.tsv	神功皇后航海 ↔ SHR-015
RLN-013201	MOTIF-045	motif_abstract	associated_with	CLN-021	clan	B	L1	mythic	-	-	motif_db.tsv	神功皇后航海 ↔ CLN-021
RLN-013202	MOTIF-045	motif_abstract	associated_with	CLN-029	clan	B	L1	mythic	-	-	motif_db.tsv	神功皇后航海 ↔ CLN-029
RLN-013203	MOTIF-046	motif_abstract	associated_with	SHR-079	shrine	B	L1	mythic	-	-	motif_db.tsv	阿曇磯良 ↔ SHR-079
RLN-013204	MOTIF-046	motif_abstract	associated_with	CLN-021	clan	B	L1	mythic	-	-	motif_db.tsv	阿曇磯良 ↔ CLN-021
RLN-013205	MOTIF-047	motif_abstract	associated_with	SHR-009	shrine	B	L1	mythic	-	-	motif_db.tsv	海上交通祭祀 ↔ SHR-009
RLN-013206	MOTIF-047	motif_abstract	associated_with	SHR-015	shrine	B	L1	mythic	-	-	motif_db.tsv	海上交通祭祀 ↔ SHR-015
RLN-013207	MOTIF-048	motif_abstract	associated_with	DEI-017	deity	B	L1	mythic	-	-	motif_db.tsv	沖ノ島祭祀 ↔ DEI-017
RLN-013208	MOTIF-048	motif_abstract	associated_with	SHR-077	shrine	B	L1	mythic	-	-	motif_db.tsv	沖ノ島祭祀 ↔ SHR-077
RLN-013209	MOTIF-048	motif_abstract	associated_with	CLN-016	clan	B	L1	mythic	-	-	motif_db.tsv	沖ノ島祭祀 ↔ CLN-016
RLN-013210	MOTIF-049	motif_abstract	associated_with	DEI-037	deity	B	L1	mythic	-	-	motif_db.tsv	海幸山幸 ↔ DEI-037
RLN-013211	MOTIF-049	motif_abstract	associated_with	DEI-038	deity	B	L1	mythic	-	-	motif_db.tsv	海幸山幸 ↔ DEI-038
RLN-013212	MOTIF-049	motif_abstract	associated_with	SHR-065	shrine	B	L1	mythic	-	-	motif_db.tsv	海幸山幸 ↔ SHR-065
RLN-013213	MOTIF-049	motif_abstract	associated_with	CLN-037	clan	B	L1	mythic	-	-	motif_db.tsv	海幸山幸 ↔ CLN-037
RLN-013214	MOTIF-050	motif_abstract	associated_with	SHR-091	shrine	B	L1	mythic	-	-	motif_db.tsv	補陀落渡海 ↔ SHR-091
RLN-013215	MOTIF-050	motif_abstract	associated_with	SHR-093	shrine	B	L1	mythic	-	-	motif_db.tsv	補陀落渡海 ↔ SHR-093
RLN-013216	MOTIF-051	motif_abstract	associated_with	SHR-085	shrine	B	L1	mythic	-	-	motif_db.tsv	籠神社元伊勢 ↔ SHR-085
RLN-013217	MOTIF-051	motif_abstract	associated_with	CLN-028	clan	B	L1	mythic	-	-	motif_db.tsv	籠神社元伊勢 ↔ CLN-028
RLN-013218	MOTIF-052	motif_abstract	associated_with	CLN-021	clan	B	L1	mythic	-	-	motif_db.tsv	安曇野移住 ↔ CLN-021
RLN-013219	MOTIF-053	motif_abstract	associated_with	CLN-037	clan	B	L1	mythic	-	-	motif_db.tsv	隼人海洋 ↔ CLN-037
RLN-013220	MOTIF-054	motif_abstract	associated_with	DEI-005	deity	B	L1	mythic	-	-	motif_db.tsv	禊 ↔ DEI-005
RLN-013221	MOTIF-054	motif_abstract	associated_with	SHR-015	shrine	B	L1	mythic	-	-	motif_db.tsv	禊 ↔ SHR-015
RLN-013222	MOTIF-056	motif_abstract	associated_with	DEI-003	deity	B	L1	mythic	-	-	motif_db.tsv	太陽神 ↔ DEI-003
RLN-013223	MOTIF-056	motif_abstract	associated_with	SHR-002	shrine	B	L1	mythic	-	-	motif_db.tsv	太陽神 ↔ SHR-002
RLN-013225	MOTIF-057	motif_abstract	associated_with	DEI-003	deity	B	L1	mythic	-	-	motif_db.tsv	天岩戸 ↔ DEI-003
RLN-013226	MOTIF-057	motif_abstract	associated_with	SHR-064	shrine	B	L1	mythic	-	-	motif_db.tsv	天岩戸 ↔ SHR-064
RLN-013228	MOTIF-058	motif_abstract	associated_with	DEI-003	deity	B	L1	mythic	-	-	motif_db.tsv	日没信仰 ↔ DEI-003
RLN-013229	MOTIF-058	motif_abstract	associated_with	SHR-022	shrine	B	L1	mythic	-	-	motif_db.tsv	日没信仰 ↔ SHR-022
RLN-013230	MOTIF-059	motif_abstract	associated_with	DEI-004	deity	B	L1	mythic	-	-	motif_db.tsv	月神 ↔ DEI-004
RLN-013231	MOTIF-060	motif_abstract	associated_with	SHR-113	shrine	B	L1	mythic	-	-	motif_db.tsv	月山信仰 ↔ SHR-113
RLN-013232	MOTIF-063	motif_abstract	associated_with	DEI-003	deity	B	L1	mythic	-	-	motif_db.tsv	日輪 ↔ DEI-003
RLN-013233	MOTIF-064	motif_abstract	associated_with	DEI-004	deity	B	L1	mythic	-	-	motif_db.tsv	三日月信仰 ↔ DEI-004
RLN-013235	MOTIF-067	motif_abstract	associated_with	DEI-014	deity	B	L1	mythic	-	-	motif_db.tsv	神体山 ↔ DEI-014
RLN-013236	MOTIF-067	motif_abstract	associated_with	SHR-010	shrine	B	L1	mythic	-	-	motif_db.tsv	神体山 ↔ SHR-010
RLN-013237	MOTIF-067	motif_abstract	associated_with	SHR-039	shrine	B	L1	mythic	-	-	motif_db.tsv	神体山 ↔ SHR-039
RLN-013241	MOTIF-071	motif_abstract	associated_with	DEI-046	deity	B	L1	mythic	-	-	motif_db.tsv	大山祇 ↔ DEI-046
RLN-013242	MOTIF-071	motif_abstract	associated_with	SHR-032	shrine	B	L1	mythic	-	-	motif_db.tsv	大山祇 ↔ SHR-032
RLN-013243	MOTIF-072	motif_abstract	associated_with	DEI-047	deity	B	L1	mythic	-	-	motif_db.tsv	大山咋 ↔ DEI-047
RLN-013245	MOTIF-074	motif_abstract	associated_with	DEI-048	deity	B	L1	mythic	-	-	motif_db.tsv	富士山信仰 ↔ DEI-048
RLN-013246	MOTIF-074	motif_abstract	associated_with	SHR-015	shrine	B	L1	mythic	-	-	motif_db.tsv	富士山信仰 ↔ SHR-031
RLN-013248	MOTIF-075	motif_abstract	associated_with	DEI-059	deity	B	L1	mythic	-	-	motif_db.tsv	白山信仰 ↔ DEI-059
RLN-013249	MOTIF-075	motif_abstract	associated_with	SHR-047	shrine	B	L1	mythic	-	-	motif_db.tsv	白山信仰 ↔ SHR-047
RLN-013252	MOTIF-077	motif_abstract	associated_with	SHR-113	shrine	B	L1	mythic	-	-	motif_db.tsv	出羽三山 ↔ SHR-113
RLN-013253	MOTIF-077	motif_abstract	associated_with	SHR-114	shrine	B	L1	mythic	-	-	motif_db.tsv	出羽三山 ↔ SHR-114
RLN-013254	MOTIF-077	motif_abstract	associated_with	SHR-115	shrine	B	L1	mythic	-	-	motif_db.tsv	出羽三山 ↔ SHR-115
RLN-013260	MOTIF-083	motif_abstract	associated_with	CLN-013	clan	B	L1	mythic	-	-	motif_db.tsv	天目一箇神 ↔ CLN-013
RLN-013261	MOTIF-084	motif_abstract	associated_with	DEI-002	deity	B	L1	mythic	-	-	motif_db.tsv	ヤマタノオロチ製鉄説 ↔ DEI-002
RLN-013262	MOTIF-085	motif_abstract	associated_with	DEI-016	deity	B	L1	mythic	-	-	motif_db.tsv	草薙剣 ↔ DEI-016
RLN-013263	MOTIF-085	motif_abstract	associated_with	SHR-126	shrine	B	L1	mythic	-	-	motif_db.tsv	草薙剣 ↔ SHR-126
RLN-013264	MOTIF-085	motif_abstract	associated_with	CLN-030	clan	B	L1	mythic	-	-	motif_db.tsv	草薙剣 ↔ CLN-030
RLN-013265	MOTIF-086	motif_abstract	associated_with	SHR-011	shrine	B	L1	mythic	-	-	motif_db.tsv	七支刀 ↔ SHR-011
RLN-013266	MOTIF-086	motif_abstract	associated_with	CLN-009	clan	B	L1	mythic	-	-	motif_db.tsv	七支刀 ↔ CLN-009
RLN-013268	MOTIF-088	motif_abstract	associated_with	CLN-026	clan	B	L1	mythic	-	-	motif_db.tsv	吉備製鉄 ↔ CLN-026
RLN-013273	MOTIF-092	motif_abstract	associated_with	DEI-064	deity	B	L1	mythic	-	-	motif_db.tsv	阿蘇火山 ↔ DEI-064
RLN-013274	MOTIF-092	motif_abstract	associated_with	SHR-059	shrine	B	L1	mythic	-	-	motif_db.tsv	阿蘇火山 ↔ SHR-059
RLN-013275	MOTIF-092	motif_abstract	associated_with	CLN-036	clan	B	L1	mythic	-	-	motif_db.tsv	阿蘇火山 ↔ CLN-036
RLN-013276	MOTIF-093	motif_abstract	associated_with	SHR-059	shrine	B	L1	mythic	-	-	motif_db.tsv	阿蘇カルデラ ↔ SHR-059
RLN-013277	MOTIF-093	motif_abstract	associated_with	CLN-036	clan	B	L1	mythic	-	-	motif_db.tsv	阿蘇カルデラ ↔ CLN-036
RLN-013278	MOTIF-094	motif_abstract	associated_with	SHR-067	shrine	B	L1	mythic	-	-	motif_db.tsv	霧島火山 ↔ SHR-067
RLN-013279	MOTIF-095	motif_abstract	associated_with	SHR-015	shrine	B	L1	mythic	-	-	motif_db.tsv	富士火山 ↔ SHR-031
RLN-013286	MOTIF-103	motif_abstract	associated_with	SHR-093	shrine	B	L1	mythic	-	-	motif_db.tsv	那智の滝 ↔ SHR-093
RLN-013287	MOTIF-104	motif_abstract	associated_with	SHR-103	shrine	B	L1	mythic	-	-	motif_db.tsv	廣瀬大社 ↔ SHR-103
RLN-013288	MOTIF-108	motif_abstract	associated_with	SHR-012	shrine	B	L1	mythic	-	-	motif_db.tsv	春日御湯立 ↔ SHR-012
RLN-013292	MOTIF-117	motif_abstract	associated_with	SHR-002	shrine	B	L1	mythic	-	-	motif_db.tsv	神嘗祭 ↔ SHR-002
RLN-013293	MOTIF-120	motif_abstract	associated_with	DEI-010	deity	B	L1	mythic	-	-	motif_db.tsv	御頭祭(諏訪) ↔ DEI-010
RLN-013294	MOTIF-120	motif_abstract	associated_with	SHR-040	shrine	B	L1	mythic	-	-	motif_db.tsv	御頭祭(諏訪) ↔ SHR-040
RLN-013295	MOTIF-120	motif_abstract	associated_with	CLN-018	clan	B	L1	mythic	-	-	motif_db.tsv	御頭祭(諏訪) ↔ CLN-018
RLN-013296	MOTIF-122	motif_abstract	associated_with	SHR-072	shrine	B	L1	mythic	-	-	motif_db.tsv	菅原道真天神 ↔ SHR-072
RLN-013297	MOTIF-122	motif_abstract	associated_with	CLN-006	clan	B	L1	mythic	-	-	motif_db.tsv	菅原道真天神 ↔ CLN-006
RLN-013298	MOTIF-123	motif_abstract	associated_with	SHR-019	shrine	B	L1	mythic	-	-	motif_db.tsv	平将門大明神 ↔ SHR-019
RLN-013299	MOTIF-125	motif_abstract	associated_with	SHR-017	shrine	B	L1	mythic	-	-	motif_db.tsv	御霊会 ↔ SHR-017
RLN-013300	MOTIF-127	motif_abstract	associated_with	DEI-014	deity	B	L1	mythic	-	-	motif_db.tsv	祟り神 ↔ DEI-014
RLN-013301	MOTIF-127	motif_abstract	associated_with	SHR-010	shrine	B	L1	mythic	-	-	motif_db.tsv	祟り神 ↔ SHR-010
RLN-013302	MOTIF-128	motif_abstract	associated_with	DEI-014	deity	B	L1	mythic	-	-	motif_db.tsv	大物主祟り ↔ DEI-014
RLN-013303	MOTIF-128	motif_abstract	associated_with	SHR-010	shrine	B	L1	mythic	-	-	motif_db.tsv	大物主祟り ↔ SHR-010
RLN-013304	MOTIF-128	motif_abstract	associated_with	CLN-015	clan	B	L1	mythic	-	-	motif_db.tsv	大物主祟り ↔ CLN-015
RLN-013305	MOTIF-129	motif_abstract	associated_with	DEI-035	deity	B	L1	mythic	-	-	motif_db.tsv	八幡神(承平天慶反乱) ↔ DEI-035
RLN-013306	MOTIF-129	motif_abstract	associated_with	SHR-016	shrine	B	L1	mythic	-	-	motif_db.tsv	八幡神(承平天慶反乱) ↔ SHR-016
RLN-013308	MOTIF-134	motif_abstract	associated_with	DEI-014	deity	B	L1	mythic	-	-	motif_db.tsv	神体山 ↔ DEI-014
RLN-013309	MOTIF-134	motif_abstract	associated_with	SHR-010	shrine	B	L1	mythic	-	-	motif_db.tsv	神体山 ↔ SHR-010
RLN-013310	MOTIF-134	motif_abstract	associated_with	SHR-039	shrine	B	L1	mythic	-	-	motif_db.tsv	神体山 ↔ SHR-039
RLN-013312	MOTIF-136	motif_abstract	associated_with	DEI-010	deity	B	L1	mythic	-	-	motif_db.tsv	御柱 ↔ DEI-010
RLN-013313	MOTIF-136	motif_abstract	associated_with	SHR-039	shrine	B	L1	mythic	-	-	motif_db.tsv	御柱 ↔ SHR-039
RLN-013314	MOTIF-136	motif_abstract	associated_with	SHR-040	shrine	B	L1	mythic	-	-	motif_db.tsv	御柱 ↔ SHR-040
RLN-013315	MOTIF-136	motif_abstract	associated_with	SHR-018	shrine	B	L1	mythic	-	-	motif_db.tsv	御柱 ↔ SHR-041
RLN-013316	MOTIF-136	motif_abstract	associated_with	SHR-042	shrine	B	L1	mythic	-	-	motif_db.tsv	御柱 ↔ SHR-042
RLN-013317	MOTIF-136	motif_abstract	associated_with	CLN-017	clan	B	L1	mythic	-	-	motif_db.tsv	御柱 ↔ CLN-017
RLN-013319	MOTIF-141	motif_abstract	associated_with	DEI-003	deity	B	L1	mythic	-	-	motif_db.tsv	神鏡 ↔ DEI-003
RLN-013320	MOTIF-141	motif_abstract	associated_with	SHR-002	shrine	B	L1	mythic	-	-	motif_db.tsv	神鏡 ↔ SHR-002
RLN-013322	MOTIF-142	motif_abstract	associated_with	DEI-016	deity	B	L1	mythic	-	-	motif_db.tsv	神剣 ↔ DEI-016
RLN-013323	MOTIF-142	motif_abstract	associated_with	SHR-126	shrine	B	L1	mythic	-	-	motif_db.tsv	神剣 ↔ SHR-126
RLN-013324	MOTIF-142	motif_abstract	associated_with	SHR-011	shrine	B	L1	mythic	-	-	motif_db.tsv	神剣 ↔ SHR-011
RLN-013326	MOTIF-143	motif_abstract	associated_with	SHR-010	shrine	B	L1	mythic	-	-	motif_db.tsv	勾玉 ↔ SHR-029
RLN-013329	MOTIF-146	motif_abstract	associated_with	SHR-040	shrine	B	L1	mythic	-	-	motif_db.tsv	ミシャグジ ↔ SHR-040
RLN-013330	MOTIF-146	motif_abstract	associated_with	SHR-048	shrine	B	L1	mythic	-	-	motif_db.tsv	ミシャグジ ↔ SHR-048
RLN-013331	MOTIF-146	motif_abstract	associated_with	CLN-018	clan	B	L1	mythic	-	-	motif_db.tsv	ミシャグジ ↔ CLN-018
